date	month	year	dow	pm1	      temp	stagno	admyng	gasyng
11726	2	92	7	33.99135671	46	16	8	2
11727	2	92	1	26.47614485	50	10.7	11	2
11728	2	92	2	24.53239528	49	6.7	5	2
11729	2	92	3	26.98848944	48	13	3	0
11730	2	92	4	23.05481065	48	7.7	9	0
11731	2	92	5	16.80156151	48	8.3	8	0
11732	2	92	6	8.349463876	51	7.7	10	1
11733	2	92	7	8.721202315	45	6.7	7	1
11734	2	92	1	22.70492495	42	12	4	3
11735	2	92	2	15.38917573	45	3.3	9	0
11736	2	92	3	3.287062005	43	0	11	0
11737	2	92	4	10.62372181	41	7.3	11	1
11738	2	92	5	10.83731273	43	3.7	12	0
11739	2	92	6	5.130684209	51	0.3	15	1
11740	2	92	7	8.391715565	48	3.3	5	0
11741	2	92	1	20.65804862	44	14	7	0
11742	2	92	2	15.8132902	51	15	14	1
11743	2	92	3	14.2205202	55	6.7	8	0
11744	2	92	4	20.58298423	54	8.3	8	0
11745	2	92	5	27.60846688	53	11.7	9	1
11746	2	92	6	17.00269623	56	7	7	2
11747	2	92	7	12.45752258	53	4.7	13	1
11748	3	92	1	32.40820354	49	5.3	10	0
11749	3	92	2	24.98494162	51	8.7	9	0
11750	3	92	3	26.45733313	51	10	11	1
11751	3	92	4	18.21495436	49	15	11	1
11752	3	92	5	18.51187564	51	15.7	15	0
11753	3	92	6	21.98232928	50	15.3	7	2
11754	3	92	7	11.76630963	49	5.7	6	2
11755	3	92	1	22.10031166	48	8.7	5	2
11756	3	92	2	31.24710932	49	9.3	9	1
11757	3	92	3	30.08329363	49	10.3	11	0
11758	3	92	4	27.01808977	49	11.7	16	0
11759	3	92	5	26.22331485	50	10	10	0
11760	3	92	6	34.6060744	52	9.7	6	4
11761	3	92	7	40.96221236	50	6.3	10	2
11762	3	92	1	42.42048065	49	11.7	11	0
11763	3	92	2	23.18789416	48	6	11	1
11764	3	92	3	8.074864391	47	5	9	1
11765	3	92	4	14.17128259	47	10	7	1
11766	3	92	5	22.49757761	52	10.1	8	1
11767	3	92	6	19.14175446	52	6.7	10	0
11768	3	92	7	16.10909667	56	8.3	10	0
11769	3	92	1	20.27971465	54	9	9	1
11770	3	92	2	22.41593152	52	8	9	0
11771	3	92	3	32.47008262	50	7.3	8	1
11772	3	92	4	34.73673508	51	8	10	2
11773	3	92	5	27.81948056	48	4.7	11	0
11774	3	92	6	5.747745603	50	3	7	3
11775	3	92	7	9.706130552	48	4	6	2
11776	3	92	1	14.00041513	55	10.3	5	2
11777	3	92	2	13.09091578	56	6.7	11	1
11778	3	92	3	11.13395491	56	3.7	7	0
11779	4	92	4	16.9409956	59	7.7	5	1
11780	4	92	5	17.11167435	61	7	7	0
11781	4	92	6	3.964878048	51	4.3	5	2
11782	4	92	7	3.80025367	46	0	7	2
11783	4	92	1	3.52552152	42	0	2	1
11784	4	92	2	5.788945212	45	2.7	7	1
11785	4	92	3	11.14004486	45	7.3	5	0
11786	4	92	4	14.51223562	47	7	11	3
11787	4	92	5	16.13517178	45	4	2	0
11788	4	92	6	14.99951521	49	7.7	4	1
11789	4	92	7	12.94851905	47	9.7	5	2
11790	4	92	1	12.40710736	56	10	6	1
11791	4	92	2	8.327028134	55	4.7	4	3
11792	4	92	3	5.841902362	58	6.3	4	0
11793	4	92	4	8.802055166	57	7.7	2	2
11794	4	92	5	4.306970541	56	1.3	9	2
11795	4	92	6	3.758919006	53	1.3	3	2
11796	4	92	7	6.948269829	53	2.7	6	0
11797	4	92	1	10.5364669	53	5.7	7	0
11798	4	92	2	4.426611029	53	3.3	4	2
11799	4	92	3	5.273113976	49	3.7	5	0
11800	4	92	4	3.599588499	49	0.7	3	0
11801	4	92	5	6.897413996	49	2.3	2	1
11802	4	92	6	5.529801584	65	3	6	3
11803	4	92	7	8.092074732	64	5.3	4	0
11804	4	92	1	5.597402432	62	3.7	4	4
11805	4	92	2	4.973754597	62	2.3	8	2
11806	4	92	3	8.813817221	58	10.7	2	0
11807	4	92	4	4.866391986	58	0.3	3	0
11808	4	92	5	3.56563602	52	1.7	3	1
11809	5	92	6	5.71638172	53	5.7	9	1
11810	5	92	7	7.388545654	57	6	4	0
11811	5	92	1	10.03634493	62	5.7	3	0
11812	5	92	2	11.98097919	68	7.3	3	0
11813	5	92	3	9.329697614	68	5.3	4	1
11814	5	92	4	9.089675089	65	5.7	6	0
11815	5	92	5	10.04809328	61	4	5	0
11816	5	92	6	8.463251067	52	3.3	5	1
11817	5	92	7	3.68283523	49	0.3	3	3
11818	5	92	1	3.243376042	53	2	3	0
11819	5	92	2	4.995545599	50	2.3	5	0
11820	5	92	3	6.209425713	51	3.7	6	1
11821	5	92	4	7.035696949	62	4.7	5	2
11822	5	92	5	7.945474921	61	7.3	8	0
11823	5	92	6	7.749527128	57	2.3	5	1
11824	5	92	7	9.527267177	63	8.3	4	0
11825	5	92	1	10.19993349	67	5.3	6	2
11826	5	92	2	9.44723987	62	1	8	0
11827	5	92	3	7.419111845	58	2	5	0
11828	5	92	4	5.909309482	55	1	5	0
11829	5	92	5	6.705294484	54	4.3	2	0
11830	5	92	6	10.12801627	59	4.7	7	1
11831	5	92	7	9.992507303	64	6.7	3	1
11832	5	92	1	12.70307545	71	7.7	7	1
11833	5	92	2	8.363596016	66	3.7	5	1
11834	5	92	3	5.018934008	60	3.3	4	2
11835	5	92	4	7.287045027	59	3.3	4	1
11836	5	92	5	9.672229309	60	5	7	0
11837	5	92	6	5.739570009	63	4.7	8	0
11838	5	92	7	7.714752607	64	5	4	1
11839	5	92	1	5.701871053	68	6.7	3	0
11840	6	92	2	4.953051279	65	2.3	0	2
11841	6	92	3	4.395774189	61	2	8	2
11842	6	92	4	4.626390695	64	4.4	7	1
11843	6	92	5	4.784851591	61	2.7	5	2
11844	6	92	6	8.275005428	63	3.3	6	0
11845	6	92	7	8.90225406	63	5	2	1
11846	6	92	1	5.957237416	62	2.7	2	1
11847	6	92	2	5.458625459	62	3.7	4	1
11848	6	92	3	3.110375576	63	0	3	1
11849	6	92	4	3.850947896	61	7.7	4	0
11850	6	92	5	4.669864982	63	3.7	6	1
11851	6	92	6	5.123245916	57	1.3	2	0
11852	6	92	7	3.83538978	55	2.7	2	1
11853	6	92	1	3.90463513	60	5.3	6	2
11854	6	92	2	5.177186713	63	7	5	0
11855	6	92	3	7.341523881	62	3.7	4	1
11856	6	92	4	7.257056169	62	4	6	0
11857	6	92	5	5.867981583	67	7	4	1
11858	6	92	6	5.771497427	66	5	1	3
11859	6	92	7	2.944008008	70	4	6	1
11860	6	92	1	3.400135004	75	5	8	2
11861	6	92	2	5.390829175	79	5.3	3	1
11862	6	92	3	5.878861166	77	5.7	2	2
11863	6	92	4	6.560725421	76	5	5	0
11864	6	92	5	8.449157432	72	1.7	4	1
11865	6	92	6	6.296253918	66	2.7	4	1
11866	6	92	7	6.261007234	69	4	6	0
11867	6	92	1	6.250280723	66	0.7	4	1
11868	6	92	2	3.838808137	61	3	5	1
11869	6	92	3	4.943909199	64	5	7	0
11870	7	92	4	5.602922729	68	3	0	1
11871	7	92	5	7.362785992	68	5.7	3	1
11872	7	92	6	5.272947888	68	5	4	0
11873	7	92	7	7.768984874	59	3	4	0
11874	7	92	1	3.784798501	62	3	4	0
11875	7	92	2	4.679356656	63	5.3	4	0
11876	7	92	3	6.118476523	62	7	5	1
11877	7	92	4	7.582736853	65	8.7	4	0
11878	7	92	5	7.963106191	65	7.7	3	1
11879	7	92	6	12.45917176	61	8.3	4	0
11880	7	92	7	9.408180065	65	9	3	0
11881	7	92	1	10.20530462	67	4.7	5	0
11882	7	92	2	2.783298008	65	3.3	1	0
11883	7	92	3	4.104165177	64	3	1	1
11884	7	92	4	7.073754268	66	3.3	5	0
11885	7	92	5	8.551074701	74	7	1	0
11886	7	92	6	7.285429336	75	6	4	1
11887	7	92	7	7.241339719	74	6.3	5	1
11888	7	92	1	9.836247079	68	1.7	5	1
11889	7	92	2	7.658918027	65	0.7	7	0
11890	7	92	3	7.166002898	65	2.3	6	3
11891	7	92	4	7.511117297	64	11.3	4	0
11892	7	92	5	5.6375113	60	0.3	4	1
11893	7	92	6	8.070572969	64	8	2	1
11894	7	92	7	8.292583806	69	5.3	1	0
11895	7	92	1	5.169777812	67	4.3	6	1
11896	7	92	2	5.756540464	68	5.7	5	2
11897	7	92	3	5.808131877	70	4.3	4	0
11898	7	92	4	6.119602865	73	3.3	4	0
11899	7	92	5	9.815012593	76	6.3	6	1
11900	7	92	6	10.11843857	72	3.7	6	1
11901	8	92	7	7.158913457	64	1.3	2	1
11902	8	92	1	7.159205634	66	6	4	1
11903	8	92	2	9.748951476	68	5.7	3	0
11904	8	92	3	7.868402405	64	1.3	5	1
11905	8	92	4	9.891967152	67	5	2	1
11906	8	92	5	7.872918824	62	2	1	0
11907	8	92	6	3.406604936	64	2	5	1
11908	8	92	7	3.860497699	62	0.7	6	3
11909	8	92	1	4.606625126	65	6.7	4	0
11910	8	92	2	5.853307868	70	3.7	3	0
11911	8	92	3	8.865505951	76	3.3	3	2
11912	8	92	4	9.26157427	79	6	6	1
11913	8	92	5	11.59069917	78	6	4	0
11914	8	92	6	11.1210419	71	4	6	0
11915	8	92	7	6.392796457	71	6.3	5	0
11916	8	92	1	8.540278648	67	6.3	3	0
11917	8	92	2	10.52461093	73	7	5	0
11918	8	92	3	12.25118313	67	2.7	2	0
11919	8	92	4	9.636856893	66	8	2	1
11920	8	92	5	8.35652863	64	3	3	0
11921	8	92	6	7.576390165	62	1.3	2	0
11922	8	92	7	5.856903264	64	5	0	0
11923	8	92	1	7.811679284	64	2.7	1	0
11924	8	92	2	9.134928004	64	7.3	8	0
11925	8	92	3	8.783242519	67	8.5	5	2
11926	8	92	4	6.77033237	70	6.7	3	1
11927	8	92	5	6.247763828	67	4.7	2	1
11928	8	92	6	7.177956056	61	4.7	2	1
11929	8	92	7	8.657174887	64	6.3	6	2
11930	8	92	1	7.556561689	64	8	2	1
11931	8	92	2	10.9276683	67	6.3	3	0
11932	9	92	3	12.29010815	66	7.3	5	2
11933	9	92	4	9.612156857	65	4.3	7	3
11934	9	92	5	11.49023963	61	6.8	4	1
11935	9	92	6	3.212607973	61	3.7	8	0
11936	9	92	7	3.944897617	57	2.7	5	1
11937	9	92	1	5.21962835	57	6	5	0
11938	9	92	2	4.236939981	56	1.3	9	0
11939	9	92	3	4.505852477	60	2.3	5	1
11940	9	92	4	6.782387092	62	4.7	7	0
11941	9	92	5	7.671407105	66	8.7	3	1
11942	9	92	6	6.449687009	61	4.7	6	1
11943	9	92	7	4.77403868	59	1	7	0
11944	9	92	1	3.472050931	54	2.3	8	2
11945	9	92	2	6.254646525	54	5.7	12	1
11946	9	92	3	9.443421646	56	8	14	1
11947	9	92	4	8.370494343	57	5.7	6	2
11948	9	92	5	7.976739719	59	5.3	9	2
11949	9	92	6	11.83217246	60	10.3	8	1
11950	9	92	7	9.844961882	60	8	5	0
11951	9	92	1	5.102419023	62	5.3	5	1
11952	9	92	2	9.895997626	67	6.7	12	0
11953	9	92	3	14.84295069	64	6	9	1
11954	9	92	4	4.594598515	58	1.3	11	0
11955	9	92	5	3.856261119	57	1	9	1
11956	9	92	6	5.721834992	59	5.7	7	1
11957	9	92	7	5.647182224	58	2.3	14	0
11958	9	92	1	7.413653599	56	8.3	10	1
11959	9	92	2	14.27336075	61	8.3	11	1
11960	9	92	3	15.84993717	66	10.7	7	1
11961	9	92	4	20.5798622	68	6.3	7	0
11962	10	92	5	17.34941617	62	6	9	1
11963	10	92	6	10.59847715	58	8.7	11	0
11964	10	92	7	6.122248706	58	9.7	7	0
11965	10	92	1	6.38184562	56	6	5	1
11966	10	92	2	10.98426049	52	7.3	4	0
11967	10	92	3	13.04479032	54	7	4	0
11968	10	92	4	14.84508747	57	6.3	7	1
11969	10	92	5	8.218108349	56	4.7	7	0
11970	10	92	6	12.09193915	55	8	5	2
11971	10	92	7	16.51661236	58	14	9	0
11972	10	92	1	15.32410781	59	12.7	5	1
11973	10	92	2	12.8140011	56	6	8	0
11974	10	92	3	9.097083147	51	6	6	3
11975	10	92	4	14.80892354	47	6.3	8	0
11976	10	92	5	12.10679849	47	4.7	5	0
11977	10	92	6	19.08714234	49	14.7	5	0
11978	10	92	7	20.41516708	54	17.3	5	1
11979	10	92	1	13.09624592	57	5.7	12	0
11980	10	92	2	7.971623407	60	8.3	2	1
11981	10	92	3	8.672761403	60	4	4	0
11982	10	92	4	13.42301978	56	6.3	7	0
11983	10	92	5	11.55466719	55	9.3	6	0
11984	10	92	6	13.82731372	63	9.3	6	0
11985	10	92	7	7.473812254	55	6.7	8	1
11986	10	92	1	16.37354956	50	8.7	3	0
11987	10	92	2	26.11663208	52	14	6	0
11988	10	92	3	25.44431149	52	7	4	1
11989	10	92	4	25.22098689	48	4	8	1
11990	10	92	5	8.524330192	52	5.3	5	1
11991	10	92	6	7.51986136	51	3.7	8	0
11992	10	92	7	4.09584023	53	1.3	2	0
11993	11	92	1	5.276604582	51	3	2	0
11994	11	92	2	11.71014606	49	8.3	4	0
11995	11	92	3	24.42571663	47	15	4	1
11996	11	92	4	14.91354866	49	10	8	0
11997	11	92	5	26.69972194	50	16	5	1
11998	11	92	6	21.50229907	51	5.7	2	0
11999	11	92	7	4.351617367	53	0.3	5	0
12000	11	92	1	6.012872726	45	2.7	6	1
12001	11	92	2	17.86680648	42	10	8	0
12002	11	92	3	16.83707947	40	5.7	7	0
12003	11	92	4	11.27278037	45	13.3	2	0
12004	11	92	5	17.02386216	49	20.9	4	1
12005	11	92	6	20.490538	48	13.7	9	4
12006	11	92	7	29.5344535	46	10	2	0
12007	11	92	1	30.85257544	45	12.7	3	0
12008	11	92	2	18.30696863	48	10	8	0
12009	11	92	3	14.5185492	49	3.7	5	0
12010	11	92	4	5.549758559	50	1.7	5	0
12011	11	92	5	4.812030206	44	0.3	8	1
12012	11	92	6	14.06214629	43	12.3	5	3
12013	11	92	7	6.760642164	44	5	3	1
12014	11	92	1	6.851422135	44	3.7	5	1
12015	11	92	2	28.27406343	37	10.7	4	1
12016	11	92	3	24.69234457	41	9	6	3
12017	11	92	4	20.87780563	43	4	3	0
12018	11	92	5	12.06218012	48	2	8	1
12019	11	92	6	6.005114686	47	2	6	0
12020	11	92	7	14.33067707	43	9.7	5	0
12021	11	92	1	24.60402779	36	7.3	6	0
12022	11	92	2	10.84732127	43	5	8	0
12023	12	92	3	14.11118578	38	6.7	2	0
12024	12	92	4	8.728005634	41	2.3	13	0
12025	12	92	5	23.42554485	38	10.2	4	0
12026	12	92	6	26.3293458	40	7.7	6	3
12027	12	92	7	18.59680705	35	3	9	1
12028	12	92	1	6.136167029	42	2.7	9	0
12029	12	92	2	14.74973751	37	3	9	1
12030	12	92	3	6.428968995	41	1.7	7	0
12031	12	92	4	8.077380438	40	5	5	1
12032	12	92	5	10.67925095	38	1.5	3	2
12033	12	92	6	15.29158919	38	10	6	0
12034	12	92	7	30.17924286	40	11	8	2
12035	12	92	1	16.1284626	43	4	4	1
12036	12	92	2	7.230720228	43	3	9	1
12037	12	92	3	19.17802181	37	9	7	1
12038	12	92	4	14.39162378	35	7	5	0
12039	12	92	5	7.872563649	36	4.7	7	1
12040	12	92	6	19.43077967	33	11.3	5	0
12041	12	92	7	7.776262844	36	2.3	6	1
12042	12	92	1	3.83140746	41	0	10	0
12043	12	92	2	4.5196914	42	3	11	0
12044	12	92	3	3.888936661	46	1.3	4	3
12045	12	92	4	4.126977949	47	0.3	7	2
12046	12	92	5	15.32613745	44	10.3	11	2
12047	12	92	6	22.38195016	36	10.3	3	0
12048	12	92	7	3.932314154	41	0	8	0
12049	12	92	1	8.444343348	39	8.3	4	0
12050	12	92	2	8.561353391	41	3.3	9	0
12051	12	92	3	5.943162274	38	1	10	1
12052	12	92	4	16.14902561	34	10	5	2
12053	12	92	5	11.79830441	30	3	6	0
12054	1	93	6	23.37721427	29	12	6	0
12055	1	93	7	28.84715051	33	15.7	8	2
12056	1	93	1	12.18530109	36	0.3	10	0
12057	1	93	2	11.80919376	34	7	10	2
12058	1	93	3	7.813350695	29	2.3	6	1
12059	1	93	4	13.14764305	28	4	5	2
12060	1	93	5	18.06213911	32	6	2	0
12061	1	93	6	9.732703865	34	6	5	1
12062	1	93	7	11.90728829	35	5.7	5	1
12063	1	93	1	18.08569974	31	8.7	6	0
12064	1	93	2	29.60284873	30	12.3	9	2
12065	1	93	3	24.56678121	32	12.3	7	1
12066	1	93	4	9.585416713	36	2	12	2
12067	1	93	5	16.36237605	35	6	1	3
12068	1	93	6	28.98416171	42	9	10	2
12069	1	93	7	23.07680849	39	7.7	8	2
12070	1	93	1	23.61830087	38	10.7	9	1
12071	1	93	2	22.54797975	37	7.7	8	3
12072	1	93	3	8.488189306	39	1.3	9	1
12073	1	93	4	6.795712121	45	0.3	12	2
12074	1	93	5	10.83416411	41	2.3	13	0
12075	1	93	6	16.05030771	38	2.7	13	4
12076	1	93	7	29.25883526	34	10.5	7	1
12077	1	93	1	9.699535592	44	2.3	13	4
12078	1	93	2	10.20191037	50	11.3	13	1
12079	1	93	3	11.21379163	50	1.7	7	1
12080	1	93	4	16.1585616	49	3.7	13	3
12081	1	93	5	10.5362128	47	4	7	2
12082	1	93	6	14.27559836	47	11.3	10	5
12083	1	93	7	27.59020218	45	10.9	9	3
12084	1	93	1	35.81295062	42	4	7	0
12085	2	93	2	18.9742275	46	12	12	3
12086	2	93	3	19.24588	48	7.3	11	0
12087	2	93	4	16.79874361	44	6.3	11	1
12088	2	93	5	15.40367273	49	4.7	6	2
12089	2	93	6	19.29330693	50	10.3	11	2
12090	2	93	7	19.05561472	54	9.7	9	0
12091	2	93	1	12.29504579	53	8.3	7	0
12092	2	93	2	10.40528012	54	3.3	14	0
12093	2	93	3	12.98764555	49	7.9	13	1
12094	2	93	4	12.99502548	50	11.4	7	2
12095	2	93	5	16.3667464	48	9.7	9	2
12096	2	93	6	27.37786582	42	9.3	10	3
12097	2	93	7	30.36961696	44	14.3	12	1
12098	2	93	1	25.15847702	39	7	14	3
12099	2	93	2	9.651215609	37	3.3	10	2
12100	2	93	3	7.868276076	34	2.7	8	2
12101	2	93	4	7.85985155	32	2.7	15	1
12102	2	93	5	13.12661584	37	5.3	10	1
12103	2	93	6	12.82686342	37	5.3	13	0
12104	2	93	7	15.82926636	38	5.7	10	4
12105	2	93	1	12.60401767	37	9.7	12	0
12106	2	93	2	15.27056694	39	11.3	16	1
12107	2	93	3	9.015856345	37	1	6	2
12108	2	93	4	16.38336092	35	9.3	12	0
12109	2	93	5	27.75790093	36	11.7	14	1
12110	2	93	6	30.01176481	38	10.7	15	2
12111	2	93	7	31.35484707	40	13.7	8	1
12112	2	93	1	29.15661887	44	8	13	1
12113	3	93	2	12.23534397	43	4	13	3
12114	3	93	3	12.87406363	46	5.7	22	1
12115	3	93	4	4.826345753	49	0.3	11	3
12116	3	93	5	4.180848436	49	0	16	4
12117	3	93	6	6.15759493	54	3.7	11	1
12118	3	93	7	14.16420225	54	8.3	14	2
12119	3	93	1	20.02685221	50	11	11	1
12120	3	93	2	20.70036421	47	12	13	1
12121	3	93	3	11.40459328	47	4	15	1
12122	3	93	4	10.31077546	50	4	12	2
12123	3	93	5	11.44937055	48	6.3	15	1
12124	3	93	6	8.510395839	51	5	20	0
12125	3	93	7	11.66182822	48	10.3	14	1
12126	3	93	1	8.182400865	49	1.7	14	1
12127	3	93	2	5.518072556	46	3	9	0
12128	3	93	3	8.891563919	43	5.7	15	1
12129	3	93	4	7.619918172	48	7.7	13	2
12130	3	93	5	5.828688268	47	6	12	2
12131	3	93	6	9.836529702	48	6	24	0
12132	3	93	7	4.598997814	49	0	12	0
12133	3	93	1	7.341661203	54	2.3	9	1
12134	3	93	2	9.304310982	51	3.3	13	2
12135	3	93	3	3.77680668	49	0	13	0
12136	3	93	4	9.070472841	44	9.7	14	0
12137	3	93	5	13.88791678	45	7.7	11	1
12138	3	93	6	12.74573339	47	7	10	0
12139	3	93	7	14.36344042	48	8	11	1
12140	3	93	1	14.44036545	47	6.3	11	1
12141	3	93	2	7.795174862	47	1.7	11	1
12142	3	93	3	13.35639989	49	9.3	10	1
12143	3	93	4	8.354576307	51	5	13	2
12144	4	93	5	4.973754597	53	3.3	6	0
12145	4	93	6	5.456767796	50	3	9	2
12146	4	93	7	5.945452554	46	2.3	9	1
12147	4	93	1	7.723486036	46	6.3	12	0
12148	4	93	2	7.161635606	48	1.3	13	1
12149	4	93	3	6.667167972	48	1.7	8	1
12150	4	93	4	6.775262802	50	3.7	6	1
12151	4	93	5	7.232076153	51	2.8	14	2
12152	4	93	6	3.944897617	50	4.7	11	1
12153	4	93	7	3.917067043	46	4.7	3	0
12154	4	93	1	4.474706711	47	1	10	2
12155	4	93	2	6.448196774	47	4	6	0
12156	4	93	3	7.757985437	48	4.7	10	0
12157	4	93	4	8.455694057	51	10	9	0
12158	4	93	5	6.078397219	52	4	12	0
12159	4	93	6	8.053406869	51	8	8	0
12160	4	93	7	4.99081496	53	6.3	2	0
12161	4	93	1	3.599090148	51	1.3	14	2
12162	4	93	2	5.526114829	51	6.7	4	2
12163	4	93	3	4.268428062	62	1.3	14	1
12164	4	93	4	4.54769954	54	5	10	1
12165	4	93	5	4.247948634	51	2.7	5	1
12166	4	93	6	4.204491732	52	5.7	7	0
12167	4	93	7	3.388866897	53	1.3	1	1
12168	4	93	1	3.841362436	50	0.3	9	1
12169	4	93	2	3.131452189	49	0	7	0
12170	4	93	3	4.737367502	53	3	9	1
12171	4	93	4	10.81320614	51	5.7	2	0
12172	4	93	5	6.373439354	56	3.3	5	0
12173	4	93	6	6.466100789	53	5.7	4	1
12174	5	93	7	7.181576826	51	2.7	6	0
12175	5	93	1	6.948157998	53	3.3	7	1
12176	5	93	2	9.065493444	50	5.3	9	0
12177	5	93	3	4.280828481	54	1	9	1
12178	5	93	4	4.826345753	55	2.3	7	0
12179	5	93	5	4.70288152	53	1.7	7	0
12180	5	93	6	3.454539587	50	0	10	0
12181	5	93	7	3.599090148	53	2.3	5	0
12182	5	93	1	7.603062184	55	9	5	2
12183	5	93	2	8.176315481	65	4.3	11	2
12184	5	93	3	4.998695711	58	6	7	1
12185	5	93	4	7.144779513	65	2.7	9	1
12186	5	93	5	4.562347563	62	0	4	0
12187	5	93	6	8.007083641	61	1	7	0
12188	5	93	7	5.585047774	61	4	5	1
12189	5	93	1	7.839905969	63	5.3	7	0
12190	5	93	2	9.663388797	67	4	10	1
12191	5	93	3	13.189263	65	8	5	0
12192	5	93	4	5.092069204	67	3.2	5	0
12193	5	93	5	3.05753685	62	2.3	2	0
12194	5	93	6	2.386743458	58	0.3	5	1
12195	5	93	7	2.237169963	59	1.3	5	0
12196	5	93	1	3.64156869	63	1.7	4	0
12197	5	93	2	4.801956241	69	5	3	1
12198	5	93	3	6.622114902	62	1	6	0
12199	5	93	4	6.960268796	66	2.7	8	1
12200	5	93	5	8.032219686	61	5	5	0
12201	5	93	6	4.599234425	61	2	10	0
12202	5	93	7	2.671095152	62	4.7	4	1
12203	5	93	1	4.058177593	66	6.3	2	0
12204	5	93	2	3.854671521	58	5.3	5	1
12205	6	93	3	4.048311812	62	6	3	1
12206	6	93	4	5.066543163	60	10.3	5	1
12207	6	93	5	4.351617367	62	5.7	3	4
12208	6	93	6	6.719005077	60	6	8	0
12209	6	93	7	8.507758778	68	4.7	6	0
12210	6	93	1	4.777863715	57	1.7	3	0
12211	6	93	2	4.104165177	57	3.7	7	0
12212	6	93	3	4.854965844	59	4	6	0
12213	6	93	4	3.895059655	58	2.3	7	0
12214	6	93	5	3.425027551	57	2	4	1
12215	6	93	6	3.233334437	55	2.7	7	0
12216	6	93	7	3.690713791	59	2.5	6	1
12217	6	93	1	5.102652309	61	4	7	2
12218	6	93	2	9.078049697	62	6.5	5	2
12219	6	93	3	2.754891061	62	2.3	9	0
12220	6	93	4	5.672044859	64	5.7	6	0
12221	6	93	5	7.891399586	66	2.7	3	0
12222	6	93	6	4.355976615	67	5	9	1
12223	6	93	7	4.455256768	61	3.3	5	0
12224	6	93	1	4.026672365	63	3.3	4	1
12225	6	93	2	3.658047467	56	1.7	5	1
12226	6	93	3	2.352490474	55	1.7	6	1
12227	6	93	4	4.209241899	58	2.7	8	2
12228	6	93	5	4.521709293	62	4.7	2	0
12229	6	93	6	6.494740408	67	6.3	4	1
12230	6	93	7	3.555043721	63	4	3	1
12231	6	93	1	2.429937947	60	1.3	5	0
12232	6	93	2	4.107760342	59	4.7	7	0
12233	6	93	3	5.929751404	61	3.7	6	2
12234	6	93	4	5.64676807	62	4	7	1
12235	7	93	5	3.718948367	62	2	6	1
12236	7	93	6	4.314733933	62	7	3	1
12237	7	93	7	4.708862952	60	4.3	3	1
12238	7	93	1	7.404726858	62	6.3	7	1
12239	7	93	2	5.751885794	61	3.7	2	5
